name,composition,manufacturer,pack_size,mrp,is_symptomatic
Paracetamol 500mg,Paracetamol + Excipients,Pharma_25,6,88.76,True
Medicine_6135,Unknown Composition,Pharma_76,26,491.73,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_66,29,48.73,True
Medicine_8641,Unknown Composition,Pharma_32,18,36.97,False
Benadryl 650mg,Benadryl + Excipients,Pharma_35,24,330.93,False
Medicine_5698,Unknown Composition,Pharma_91,4,47.31,False
Augmentin 650mg,Augmentin + Excipients,Pharma_2,5,35.98,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_17,26,130.58,False
Medicine_8633,Unknown Composition,Pharma_90,2,201.05,False
Levocetirizine Syrup,Levocetirizine + Excipients,Pharma_83,27,189.46,True
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_3,19,373.06,False
Crocin Tablet,Crocin + Excipients,Pharma_48,5,463.07,False
Medicine_7266,Unknown Composition,Pharma_80,7,175.23,False
Medicine_4380,Unknown Composition,Pharma_59,12,298.94,False
Medicine_7428,Unknown Composition,Pharma_19,11,481.31,False
Ascoril 650mg,Ascoril + Excipients,Pharma_48,2,283.68,False
Ibuprofen Syrup,Ibuprofen + Excipients,Pharma_90,17,312.99,False
Medicine_1965,Unknown Composition,Pharma_4,17,296.39,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_39,8,80.69,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_85,19,378.7,True
Combiflam 500mg,Combiflam + Excipients,Pharma_27,27,299.62,False
Ofloxacin 650mg,Ofloxacin + Excipients,Pharma_59,4,373.85,False
Tramadol 650mg,Tramadol + Excipients,Pharma_75,1,79.7,False
Azithromycin 650mg,Azithromycin + Excipients,Pharma_57,22,216.62,True
Ambroxol 650mg,Ambroxol + Excipients,Pharma_20,19,428.27,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_31,26,116.02,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_84,26,115.7,True
Medicine_5506,Unknown Composition,Pharma_50,14,428.08,False
Aceclofenac 500mg,Aceclofenac + Excipients,Pharma_68,26,442.28,False
Medicine_2158,Unknown Composition,Pharma_58,3,456.63,False
Medicine_2667,Unknown Composition,Pharma_48,9,337.8,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_64,20,390.08,True
Sinarest Tablet,Sinarest + Excipients,Pharma_73,27,408.59,False
Combiflam 650mg,Combiflam + Excipients,Pharma_48,29,93.04,False
Medicine_7895,Unknown Composition,Pharma_50,18,322.25,False
Otrivin 500mg,Otrivin + Excipients,Pharma_21,18,16.62,False
Amoxicillin Syrup,Amoxicillin + Excipients,Pharma_86,18,289.44,False
Medicine_3277,Unknown Composition,Pharma_77,1,493.45,False
Medicine_6424,Unknown Composition,Pharma_67,16,156.02,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_87,25,486.06,False
Sumo Tablet,Sumo + Excipients,Pharma_97,18,405.4,False
Paracetamol Syrup,Paracetamol + Excipients,Pharma_86,6,89.53,True
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_56,9,45.55,False
Azithromycin 650mg,Azithromycin + Excipients,Pharma_82,13,442.41,True
Ascoril Syrup,Ascoril + Excipients,Pharma_54,22,26.59,False
Crocin Syrup,Crocin + Excipients,Pharma_67,11,148.64,False
Crocin 500mg,Crocin + Excipients,Pharma_65,9,150.68,False
Medicine_6086,Unknown Composition,Pharma_52,13,96.0,False
Benadryl 500mg,Benadryl + Excipients,Pharma_40,24,248.9,False
Ibuprofen Syrup,Ibuprofen + Excipients,Pharma_59,22,352.84,False
Medicine_3388,Unknown Composition,Pharma_63,15,307.56,False
Medicine_2173,Unknown Composition,Pharma_97,26,119.04,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_17,2,481.66,False
Combiflam 500mg,Combiflam + Excipients,Pharma_70,19,106.13,False
Ascoril Tablet,Ascoril + Excipients,Pharma_81,19,404.17,False
Aceclofenac 500mg,Aceclofenac + Excipients,Pharma_56,29,450.84,False
Medicine_3996,Unknown Composition,Pharma_75,1,483.32,False
Dextromethorphan Tablet,Dextromethorphan + Excipients,Pharma_87,10,76.29,False
Sumo Tablet,Sumo + Excipients,Pharma_7,29,204.47,False
Crocin Tablet,Crocin + Excipients,Pharma_1,10,271.83,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_3,19,63.74,False
Augmentin 500mg,Augmentin + Excipients,Pharma_51,18,34.59,False
Medicine_6287,Unknown Composition,Pharma_86,9,375.54,False
Medicine_5231,Unknown Composition,Pharma_26,12,140.49,False
Medicine_2120,Unknown Composition,Pharma_29,3,286.77,False
Sinarest 650mg,Sinarest + Excipients,Pharma_58,19,441.88,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_60,29,386.52,True
Ambroxol Tablet,Ambroxol + Excipients,Pharma_58,11,63.41,False
Medicine_4631,Unknown Composition,Pharma_16,14,434.85,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_88,11,375.73,True
Augmentin 650mg,Augmentin + Excipients,Pharma_69,26,394.36,False
Tramadol Syrup,Tramadol + Excipients,Pharma_57,8,112.61,False
Medicine_5541,Unknown Composition,Pharma_32,9,340.94,False
Tramadol 650mg,Tramadol + Excipients,Pharma_40,13,50.53,False
Aceclofenac Syrup,Aceclofenac + Excipients,Pharma_90,4,178.46,False
Ambroxol Syrup,Ambroxol + Excipients,Pharma_91,25,70.08,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_23,17,234.95,True
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_4,23,37.41,True
Azithromycin 500mg,Azithromycin + Excipients,Pharma_72,11,471.02,True
Crocin 650mg,Crocin + Excipients,Pharma_13,1,251.47,False
Maxtra Tablet,Maxtra + Excipients,Pharma_34,23,120.14,False
Tramadol 500mg,Tramadol + Excipients,Pharma_88,11,447.42,False
Medicine_5482,Unknown Composition,Pharma_11,15,483.52,False
Volini 650mg,Volini + Excipients,Pharma_40,17,436.85,False
Volini 650mg,Volini + Excipients,Pharma_30,29,374.53,False
Azithromycin 500mg,Azithromycin + Excipients,Pharma_8,4,167.36,True
Azithromycin Tablet,Azithromycin + Excipients,Pharma_35,3,236.56,True
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_42,11,17.38,True
Medicine_2144,Unknown Composition,Pharma_60,17,318.96,False
Crocin Tablet,Crocin + Excipients,Pharma_95,6,304.37,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_10,26,191.59,True
Medicine_9942,Unknown Composition,Pharma_92,1,185.26,False
Sumo 500mg,Sumo + Excipients,Pharma_96,17,470.02,False
Medicine_7352,Unknown Composition,Pharma_94,2,109.6,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_91,28,459.27,True
Ascoril 500mg,Ascoril + Excipients,Pharma_44,14,451.51,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_41,25,10.44,True
Sinarest 650mg,Sinarest + Excipients,Pharma_43,27,38.27,False
Medicine_3334,Unknown Composition,Pharma_57,19,359.06,False
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_15,24,30.32,False
Tramadol Tablet,Tramadol + Excipients,Pharma_30,18,229.21,False
Tramadol 650mg,Tramadol + Excipients,Pharma_59,4,289.9,False
Cefixime 500mg,Cefixime + Excipients,Pharma_93,4,241.96,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_37,8,272.72,True
Benadryl 500mg,Benadryl + Excipients,Pharma_9,17,330.96,False
Ofloxacin Syrup,Ofloxacin + Excipients,Pharma_44,23,76.07,False
Sumo 650mg,Sumo + Excipients,Pharma_4,28,19.13,False
Combiflam 500mg,Combiflam + Excipients,Pharma_7,17,228.48,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_10,19,255.16,True
Combiflam 500mg,Combiflam + Excipients,Pharma_54,18,247.36,False
Cefixime Tablet,Cefixime + Excipients,Pharma_9,27,219.31,False
Levocetirizine Syrup,Levocetirizine + Excipients,Pharma_1,1,411.73,True
Medicine_8756,Unknown Composition,Pharma_85,1,254.28,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_34,19,79.58,True
Azithromycin Tablet,Azithromycin + Excipients,Pharma_61,7,147.72,True
Crocin 500mg,Crocin + Excipients,Pharma_20,16,123.34,False
Medicine_8325,Unknown Composition,Pharma_86,8,71.07,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_84,16,175.65,True
Medicine_1878,Unknown Composition,Pharma_12,3,364.69,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_44,11,103.15,True
Diclofenac 500mg,Diclofenac + Excipients,Pharma_31,9,384.58,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_27,21,434.03,False
Benadryl 650mg,Benadryl + Excipients,Pharma_21,28,321.79,False
Dextromethorphan Tablet,Dextromethorphan + Excipients,Pharma_54,1,444.51,False
Medicine_5326,Unknown Composition,Pharma_98,11,184.11,False
Medicine_4116,Unknown Composition,Pharma_51,8,182.07,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_70,27,15.04,False
Medicine_2552,Unknown Composition,Pharma_67,3,142.93,False
Medicine_4315,Unknown Composition,Pharma_47,4,173.65,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_85,10,177.05,True
Medicine_2796,Unknown Composition,Pharma_23,5,403.61,False
Crocin Tablet,Crocin + Excipients,Pharma_31,24,280.26,False
Ascoril Syrup,Ascoril + Excipients,Pharma_38,26,367.93,False
Sumo Tablet,Sumo + Excipients,Pharma_33,22,210.25,False
Ascoril Syrup,Ascoril + Excipients,Pharma_93,9,75.29,False
Sinarest Tablet,Sinarest + Excipients,Pharma_24,4,158.84,False
Medicine_7764,Unknown Composition,Pharma_44,11,194.23,False
Benadryl Syrup,Benadryl + Excipients,Pharma_49,18,342.44,False
Combiflam Tablet,Combiflam + Excipients,Pharma_31,23,183.29,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_73,24,155.97,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_51,22,405.16,True
Otrivin 500mg,Otrivin + Excipients,Pharma_21,23,26.42,False
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_22,18,271.58,False
Medicine_5999,Unknown Composition,Pharma_4,9,497.04,False
Sinarest 500mg,Sinarest + Excipients,Pharma_7,13,340.66,False
Medicine_5979,Unknown Composition,Pharma_20,4,70.25,False
Medicine_1757,Unknown Composition,Pharma_57,5,159.7,False
Medicine_8195,Unknown Composition,Pharma_62,5,268.92,False
Otrivin Tablet,Otrivin + Excipients,Pharma_11,5,443.8,False
Dextromethorphan Tablet,Dextromethorphan + Excipients,Pharma_53,29,148.55,False
Levocetirizine 500mg,Levocetirizine + Excipients,Pharma_94,27,234.54,True
Levocetirizine 500mg,Levocetirizine + Excipients,Pharma_45,18,161.46,True
Crocin Syrup,Crocin + Excipients,Pharma_48,25,493.75,False
Amoxicillin Tablet,Amoxicillin + Excipients,Pharma_92,21,216.3,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_24,19,476.74,True
Azithromycin 500mg,Azithromycin + Excipients,Pharma_8,2,279.38,True
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_86,28,30.95,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_63,1,347.97,True
Sinarest Syrup,Sinarest + Excipients,Pharma_21,24,393.66,False
Aceclofenac Syrup,Aceclofenac + Excipients,Pharma_44,22,150.54,False
Medicine_8585,Unknown Composition,Pharma_34,17,129.38,False
Medicine_8648,Unknown Composition,Pharma_9,10,260.69,False
Ambroxol Tablet,Ambroxol + Excipients,Pharma_34,2,405.14,False
Medicine_9332,Unknown Composition,Pharma_43,2,173.33,False
Augmentin 650mg,Augmentin + Excipients,Pharma_98,8,297.25,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_6,17,172.51,True
Ascoril Tablet,Ascoril + Excipients,Pharma_9,27,460.36,False
Tramadol 650mg,Tramadol + Excipients,Pharma_13,17,223.66,False
Sinarest Syrup,Sinarest + Excipients,Pharma_61,21,320.13,False
Medicine_8598,Unknown Composition,Pharma_43,29,440.12,False
Medicine_9696,Unknown Composition,Pharma_99,27,452.83,False
Medicine_8351,Unknown Composition,Pharma_58,2,187.4,False
Ibuprofen Syrup,Ibuprofen + Excipients,Pharma_22,3,435.17,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_1,25,210.95,False
Medicine_9490,Unknown Composition,Pharma_98,15,74.76,False
Ambroxol Tablet,Ambroxol + Excipients,Pharma_64,7,265.85,False
Azithromycin 650mg,Azithromycin + Excipients,Pharma_68,11,45.53,True
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_84,24,315.8,False
Ascoril Syrup,Ascoril + Excipients,Pharma_70,16,37.13,False
Maxtra Tablet,Maxtra + Excipients,Pharma_76,17,498.5,False
Sumo 650mg,Sumo + Excipients,Pharma_22,19,47.42,False
Tramadol 650mg,Tramadol + Excipients,Pharma_7,18,293.97,False
Dolo 650 500mg,Dolo 650 + Excipients,Pharma_44,5,68.58,True
Ambroxol 500mg,Ambroxol + Excipients,Pharma_28,16,287.03,False
Levocetirizine Tablet,Levocetirizine + Excipients,Pharma_17,11,159.96,True
Augmentin Syrup,Augmentin + Excipients,Pharma_4,4,270.11,False
Dolo 650 650mg,Dolo 650 + Excipients,Pharma_89,29,171.98,True
Sinarest 650mg,Sinarest + Excipients,Pharma_83,9,398.33,False
Cetirizine Tablet,Cetirizine + Excipients,Pharma_47,22,439.52,True
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_30,10,164.68,False
Cefixime Tablet,Cefixime + Excipients,Pharma_57,1,230.09,False
Medicine_2246,Unknown Composition,Pharma_14,6,283.42,False
Sinarest 650mg,Sinarest + Excipients,Pharma_81,2,462.14,False
Crocin Tablet,Crocin + Excipients,Pharma_67,5,216.82,False
Augmentin Tablet,Augmentin + Excipients,Pharma_3,9,448.78,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_98,9,437.07,True
Medicine_1848,Unknown Composition,Pharma_7,27,270.73,False
Medicine_2334,Unknown Composition,Pharma_55,19,236.23,False
Medicine_9408,Unknown Composition,Pharma_89,1,276.65,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_78,28,82.18,True
Crocin Tablet,Crocin + Excipients,Pharma_34,16,143.8,False
Ambroxol Syrup,Ambroxol + Excipients,Pharma_92,3,371.14,False
Paracetamol Tablet,Paracetamol + Excipients,Pharma_45,27,285.05,True
Dolo 650 500mg,Dolo 650 + Excipients,Pharma_96,3,493.95,True
Medicine_8662,Unknown Composition,Pharma_2,4,452.93,False
Augmentin Syrup,Augmentin + Excipients,Pharma_56,19,155.21,False
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_69,21,331.6,False
Cetirizine Tablet,Cetirizine + Excipients,Pharma_24,6,46.51,True
Medicine_5261,Unknown Composition,Pharma_88,8,215.11,False
Medicine_8937,Unknown Composition,Pharma_65,2,446.14,False
Medicine_8587,Unknown Composition,Pharma_22,26,481.56,False
Medicine_3058,Unknown Composition,Pharma_27,29,378.5,False
Medicine_7317,Unknown Composition,Pharma_31,1,367.87,False
Combiflam 650mg,Combiflam + Excipients,Pharma_34,29,401.62,False
Medicine_2910,Unknown Composition,Pharma_76,5,307.19,False
Medicine_1276,Unknown Composition,Pharma_29,24,117.53,False
Levocetirizine Tablet,Levocetirizine + Excipients,Pharma_72,10,137.93,True
Ofloxacin Syrup,Ofloxacin + Excipients,Pharma_77,6,112.33,False
Medicine_5601,Unknown Composition,Pharma_20,2,219.6,False
Medicine_5608,Unknown Composition,Pharma_83,24,278.17,False
Medicine_5748,Unknown Composition,Pharma_44,26,322.04,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_56,10,419.67,True
Ambroxol 650mg,Ambroxol + Excipients,Pharma_11,14,259.17,False
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_95,28,236.06,False
Volini 650mg,Volini + Excipients,Pharma_62,16,423.7,False
Medicine_7489,Unknown Composition,Pharma_91,17,479.22,False
Medicine_6257,Unknown Composition,Pharma_67,27,155.31,False
Amoxicillin Tablet,Amoxicillin + Excipients,Pharma_49,9,13.45,False
Medicine_2311,Unknown Composition,Pharma_78,8,71.36,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_53,6,176.0,True
Medicine_4248,Unknown Composition,Pharma_67,28,481.07,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_18,9,369.87,False
Medicine_8562,Unknown Composition,Pharma_21,16,47.4,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_68,28,223.05,False
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_70,11,117.34,True
Tramadol Tablet,Tramadol + Excipients,Pharma_57,6,86.75,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_62,8,122.11,True
Benadryl 650mg,Benadryl + Excipients,Pharma_19,17,378.12,False
Dolo 650 500mg,Dolo 650 + Excipients,Pharma_66,23,196.56,True
Medicine_1380,Unknown Composition,Pharma_90,15,340.1,False
Medicine_7205,Unknown Composition,Pharma_28,9,337.04,False
Medicine_1745,Unknown Composition,Pharma_49,23,396.25,False
Medicine_7887,Unknown Composition,Pharma_2,8,142.95,False
Medicine_7209,Unknown Composition,Pharma_79,20,452.26,False
Medicine_3517,Unknown Composition,Pharma_39,20,17.41,False
Volini 650mg,Volini + Excipients,Pharma_15,16,320.05,False
Crocin 500mg,Crocin + Excipients,Pharma_59,21,123.73,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_27,15,346.74,True
Otrivin Tablet,Otrivin + Excipients,Pharma_56,28,396.73,False
Medicine_2174,Unknown Composition,Pharma_23,27,51.13,False
Levocetirizine Syrup,Levocetirizine + Excipients,Pharma_29,20,60.88,True
Medicine_6077,Unknown Composition,Pharma_24,7,477.0,False
Maxtra 650mg,Maxtra + Excipients,Pharma_23,23,101.11,False
Maxtra Syrup,Maxtra + Excipients,Pharma_48,11,333.06,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_32,1,193.15,True
Crocin 500mg,Crocin + Excipients,Pharma_62,12,265.82,False
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_83,7,150.82,False
Medicine_7325,Unknown Composition,Pharma_36,12,490.0,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_6,27,304.72,True
Volini Tablet,Volini + Excipients,Pharma_23,22,308.14,False
Benadryl 650mg,Benadryl + Excipients,Pharma_83,17,435.57,False
Medicine_5946,Unknown Composition,Pharma_81,9,499.17,False
Medicine_1706,Unknown Composition,Pharma_13,22,248.14,False
Sinarest Tablet,Sinarest + Excipients,Pharma_95,18,316.27,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_1,1,101.49,True
Amoxicillin 500mg,Amoxicillin + Excipients,Pharma_78,23,129.38,False
Aceclofenac 500mg,Aceclofenac + Excipients,Pharma_22,14,143.0,False
Crocin 500mg,Crocin + Excipients,Pharma_55,15,263.57,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_18,16,15.37,True
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_24,19,278.88,False
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_93,24,480.99,False
Dextromethorphan Tablet,Dextromethorphan + Excipients,Pharma_90,25,64.46,False
Tramadol Tablet,Tramadol + Excipients,Pharma_98,12,23.23,False
Levocetirizine Syrup,Levocetirizine + Excipients,Pharma_58,19,486.71,True
Medicine_4947,Unknown Composition,Pharma_28,8,22.46,False
Ascoril 650mg,Ascoril + Excipients,Pharma_60,18,370.36,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_26,29,138.94,True
Sinarest 500mg,Sinarest + Excipients,Pharma_87,16,117.65,False
Medicine_7075,Unknown Composition,Pharma_56,1,391.86,False
Cetirizine 500mg,Cetirizine + Excipients,Pharma_75,6,349.53,True
Medicine_4704,Unknown Composition,Pharma_52,8,472.76,False
Paracetamol Tablet,Paracetamol + Excipients,Pharma_1,27,17.02,True
Medicine_1513,Unknown Composition,Pharma_44,20,497.9,False
Diclofenac Tablet,Diclofenac + Excipients,Pharma_14,23,221.67,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_43,24,242.32,True
Medicine_6485,Unknown Composition,Pharma_62,5,349.65,False
Otrivin Tablet,Otrivin + Excipients,Pharma_64,26,436.32,False
Medicine_1972,Unknown Composition,Pharma_93,4,441.21,False
Medicine_3856,Unknown Composition,Pharma_68,14,278.98,False
Tramadol 500mg,Tramadol + Excipients,Pharma_16,15,77.52,False
Azithromycin Tablet,Azithromycin + Excipients,Pharma_64,20,421.65,True
Ibuprofen Syrup,Ibuprofen + Excipients,Pharma_23,3,146.28,False
Medicine_5759,Unknown Composition,Pharma_63,5,113.4,False
Ofloxacin Tablet,Ofloxacin + Excipients,Pharma_13,14,328.81,False
Azithromycin Syrup,Azithromycin + Excipients,Pharma_83,25,287.41,True
Medicine_4435,Unknown Composition,Pharma_29,29,246.36,False
Medicine_3846,Unknown Composition,Pharma_28,26,448.33,False
Medicine_6298,Unknown Composition,Pharma_68,25,28.88,False
Medicine_3885,Unknown Composition,Pharma_82,18,448.83,False
Medicine_7583,Unknown Composition,Pharma_42,5,357.06,False
Benadryl Tablet,Benadryl + Excipients,Pharma_32,16,170.54,False
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_12,12,445.61,False
Medicine_7393,Unknown Composition,Pharma_30,11,167.03,False
Ambroxol Syrup,Ambroxol + Excipients,Pharma_85,25,472.88,False
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_73,17,487.47,False
Benadryl Syrup,Benadryl + Excipients,Pharma_5,19,183.23,False
Azithromycin 500mg,Azithromycin + Excipients,Pharma_52,3,136.22,True
Ambroxol 650mg,Ambroxol + Excipients,Pharma_24,23,222.46,False
Cetirizine Tablet,Cetirizine + Excipients,Pharma_29,27,467.6,True
Otrivin 500mg,Otrivin + Excipients,Pharma_48,29,108.46,False
Medicine_4946,Unknown Composition,Pharma_45,16,366.67,False
Aceclofenac 650mg,Aceclofenac + Excipients,Pharma_29,1,241.44,False
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_77,7,421.52,False
Medicine_8789,Unknown Composition,Pharma_87,7,436.74,False
Medicine_1584,Unknown Composition,Pharma_22,14,372.07,False
Medicine_5983,Unknown Composition,Pharma_43,23,472.33,False
Amoxicillin Syrup,Amoxicillin + Excipients,Pharma_18,7,384.69,False
Paracetamol Tablet,Paracetamol + Excipients,Pharma_88,9,413.6,True
Medicine_7118,Unknown Composition,Pharma_56,6,419.62,False
Volini Tablet,Volini + Excipients,Pharma_82,3,57.41,False
Medicine_7658,Unknown Composition,Pharma_86,8,491.24,False
Benadryl 650mg,Benadryl + Excipients,Pharma_8,6,126.78,False
